sex,workclass,education,marital.status,occupation,race,relationship,capital.gain,capital.loss,hours.per.week,age,income
 Male, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Husband,0,0,50,41, >50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,20,31, <=50K
 Male, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,64, >50K
 Male, Private, 12th, Never-married, Other-service, White, Own-child,0,0,10,45, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Other-service, White, Wife,0,0,35,47, <=50K
 Male, Private, HS-grad, Never-married, Machine-op-inspct, White, Other-relative,0,0,35,22, <=50K
 Female, Private, Bachelors, Never-married, Transport-moving, Black, Unmarried,0,0,40,24, <=50K
 Male, State-gov, HS-grad, Married-civ-spouse, Other-service, White, Husband,0,0,20,69, <=50K
 Male, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,40, >50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,45, <=50K
 Male, Self-emp-not-inc, Assoc-acdm, Never-married, Farming-fishing, White, Other-relative,10520,0,45,47, >50K
 Female, Private, HS-grad, Never-married, Machine-op-inspct, White, Not-in-family,0,0,40,31, <=50K
 Female, Private, Assoc-acdm, Divorced, Exec-managerial, White, Unmarried,0,0,42,48, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Prof-specialty, Black, Wife,0,0,35,41, >50K
 Male, Private, Bachelors, Never-married, Adm-clerical, White, Own-child,0,0,40,34, <=50K
 Male, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,48, <=50K
 Female, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, White, Wife,7688,0,36,28, >50K
 Female, Private, Assoc-acdm, Never-married, Exec-managerial, White, Own-child,0,0,40,20, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Adm-clerical, Asian-Pac-Islander, Husband,0,0,40,39, >50K
 Female, Federal-gov, Some-college, Divorced, Exec-managerial, Black, Not-in-family,0,0,40,40, <=50K
 Male, Private, 10th, Never-married, Transport-moving, White, Not-in-family,0,0,45,28, <=50K
 Female, Private, Some-college, Never-married, Sales, White, Not-in-family,0,0,25,20, <=50K
 Male, Private, Bachelors, Divorced, Prof-specialty, Black, Not-in-family,0,0,40,41, <=50K
 Male, Self-emp-inc, Some-college, Married-civ-spouse, Sales, White, Husband,0,0,50,49, >50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,24, <=50K
 Male, State-gov, HS-grad, Married-civ-spouse, Protective-serv, White, Husband,0,0,40,35, <=50K
 Male, Private, Some-college, Never-married, Sales, White, Own-child,0,0,40,22, <=50K
 Female, Private, Bachelors, Never-married, Other-service, White, Not-in-family,0,0,30,23, <=50K
 Female, Private, HS-grad, Divorced, Exec-managerial, White, Unmarried,0,0,40,23, <=50K
 Male, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, White, Husband,4386,0,80,42, >50K
 Male, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Husband,0,0,64,34, >50K
 Male, Federal-gov, Assoc-voc, Never-married, Tech-support, Black, Own-child,4650,0,40,32, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Husband,0,0,54,54, >50K
 Female, Private, Bachelors, Separated, Adm-clerical, Asian-Pac-Islander, Unmarried,0,0,40,48, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,38, >50K
 Female, State-gov, Bachelors, Divorced, Adm-clerical, White, Unmarried,0,0,40,48, <=50K
 Male, Private, 5th-6th, Married-civ-spouse, Other-service, White, Husband,0,0,40,22, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Tech-support, White, Husband,0,0,50,42, >50K
 Male, Private, Doctorate, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Husband,0,0,40,31, <=50K
 Female, Private, HS-grad, Never-married, Other-service, White, Not-in-family,0,0,50,27, >50K
 Male, Private, Masters, Separated, Prof-specialty, White, Not-in-family,10520,0,32,57, >50K
 Female, State-gov, Assoc-voc, Divorced, Tech-support, White, Not-in-family,3325,0,42,46, <=50K
 Male, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,44, >50K
 Male, Local-gov, Some-college, Married-civ-spouse, Protective-serv, White, Husband,0,0,40,42, >50K
 Male, Private, Bachelors, Never-married, Exec-managerial, White, Not-in-family,0,0,40,24, <=50K
 Male, Private, 1st-4th, Married-spouse-absent, Craft-repair, White, Not-in-family,0,0,40,38, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,52,29, >50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,55,38, <=50K
 Female, Private, Some-college, Divorced, Exec-managerial, White, Unmarried,0,0,40,33, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Other-service, White, Wife,0,0,4,61, <=50K
 Male, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,49, >50K
 Male, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,51, >50K
 Female, Private, HS-grad, Divorced, Other-service, Black, Other-relative,0,0,35,42, <=50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Own-child,0,0,40,21, <=50K
 Male, Private, HS-grad, Divorced, Prof-specialty, White, Not-in-family,0,0,40,29, <=50K
 Male, Private, Some-college, Married-civ-spouse, Farming-fishing, White, Husband,0,0,50,54, <=50K
 Female, Private, Some-college, Never-married, Adm-clerical, White, Not-in-family,0,0,30,23, <=50K
 Male, Private, 10th, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,52, <=50K
 Female, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White, Wife,7298,0,40,28, >50K
 Male, Private, Some-college, Divorced, Handlers-cleaners, White, Own-child,0,0,40,23, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,80,43, >50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,0,50,45, >50K
 Male, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, White, Husband,0,0,42,51, <=50K
 Female, Private, HS-grad, Married-spouse-absent, Prof-specialty, Black, Unmarried,0,0,42,29, <=50K
 Female, Private, Some-college, Never-married, Sales, Asian-Pac-Islander, Own-child,0,0,40,23, <=50K
 Male, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, White, Husband,0,0,30,73, <=50K
 Female, Self-emp-not-inc, 11th, Divorced, Exec-managerial, White, Unmarried,0,0,55,47, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Husband,0,0,37,61, <=50K
 Female, Private, Assoc-voc, Never-married, Exec-managerial, Black, Not-in-family,0,0,40,26, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,40,40, >50K
 Male, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Husband,0,0,47,32, <=50K
 Female, Private, 10th, Divorced, Other-service, Black, Unmarried,0,0,40,39, <=50K
 Female, Federal-gov, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,40,33, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Farming-fishing, White, Husband,0,0,35,35, <=50K
 Male, Private, HS-grad, Divorced, Exec-managerial, White, Own-child,0,0,40,42, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,0,44,46, <=50K
 Male, Private, HS-grad, Never-married, Adm-clerical, White, Own-child,0,0,40,33, <=50K
 Male, Private, 5th-6th, Never-married, Machine-op-inspct, White, Own-child,0,0,20,47, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,33, <=50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Own-child,0,0,40,26, <=50K
 Female, State-gov, Some-college, Divorced, Adm-clerical, Black, Unmarried,0,0,40,42, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,50,28, <=50K
 Male, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,29, <=50K
 Female, Private, 12th, Never-married, Sales, White, Own-child,0,0,20,18, <=50K
 Male, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, White, Husband,0,0,45,33, <=50K
 Female, Private, Bachelors, Widowed, Prof-specialty, White, Unmarried,0,0,44,36, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Protective-serv, White, Husband,7688,0,48,33, >50K
 Female, Private, HS-grad, Married-spouse-absent, Adm-clerical, White, Unmarried,0,0,40,40, <=50K
 Male, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, White, Husband,0,1902,40,57, >50K
 Male, Private, HS-grad, Divorced, Transport-moving, White, Unmarried,0,0,45,40, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Tech-support, White, Husband,0,0,50,36, <=50K
 Female, Private, Bachelors, Never-married, Adm-clerical, Black, Not-in-family,0,0,40,45, >50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,50,52, <=50K
 Male, Private, HS-grad, Separated, Machine-op-inspct, White, Not-in-family,0,0,40,24, <=50K
 Female, Private, HS-grad, Married-spouse-absent, Adm-clerical, White, Not-in-family,0,0,40,30, <=50K
 Male, Private, HS-grad, Never-married, Prof-specialty, Black, Own-child,0,0,40,28, <=50K
 Female, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, White, Not-in-family,0,0,45,46, <=50K
 Female, Private, HS-grad, Separated, Sales, Black, Unmarried,0,0,40,36, <=50K
 Female, Private, HS-grad, Never-married, Exec-managerial, White, Not-in-family,0,0,50,48, <=50K
 Female, Private, Assoc-voc, Divorced, Adm-clerical, White, Unmarried,0,0,40,36, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,48, >50K
 Female, Private, Some-college, Never-married, Tech-support, White, Own-child,0,1719,9,21, <=50K
 Female, Private, HS-grad, Never-married, Adm-clerical, White, Not-in-family,0,0,40,18, <=50K
 Female, Private, Bachelors, Divorced, Prof-specialty, White, Not-in-family,0,0,50,38, >50K
 Female, Private, 11th, Widowed, Prof-specialty, Black, Not-in-family,0,0,40,66, <=50K
 Male, State-gov, Bachelors, Married-civ-spouse, Protective-serv, White, Husband,7298,0,55,36, >50K
 Female, Private, HS-grad, Never-married, Transport-moving, White, Not-in-family,0,0,40,38, <=50K
 Male, Self-emp-not-inc, Prof-school, Widowed, Prof-specialty, White, Not-in-family,0,0,55,55, >50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,45,27, >50K
 Male, State-gov, Assoc-acdm, Never-married, Adm-clerical, White, Not-in-family,0,0,40,22, <=50K
 Male, Private, Some-college, Never-married, Handlers-cleaners, White, Other-relative,0,0,40,29, <=50K
 Female, Private, Some-college, Never-married, Exec-managerial, White, Unmarried,0,0,40,40, <=50K
 Female, Private, Some-college, Never-married, Sales, White, Own-child,0,0,20,21, <=50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Not-in-family,0,0,40,49, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Wife,0,0,50,29, >50K
 Male, Private, Bachelors, Never-married, Exec-managerial, White, Not-in-family,0,0,50,28, >50K
 Male, Private, HS-grad, Married-civ-spouse, Protective-serv, White, Husband,0,0,40,26, <=50K
 Female, Private, HS-grad, Never-married, Adm-clerical, White, Not-in-family,0,0,41,33, <=50K
 Male, Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,72, >50K
 Male, Private, Masters, Married-civ-spouse, Tech-support, White, Husband,0,0,40,59, <=50K
 Male, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,37, <=50K
 Female, Private, 10th, Divorced, Prof-specialty, White, Not-in-family,0,0,40,56, <=50K
 Male, Private, Some-college, Never-married, Craft-repair, White, Not-in-family,0,0,40,27, <=50K
 Male, Private, Masters, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Husband,0,0,40,39, >50K
 Female, Local-gov, Masters, Never-married, Prof-specialty, White, Not-in-family,0,0,80,49, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Sales, Asian-Pac-Islander, Own-child,0,0,40,30, <=50K
 Female, Private, 9th, Married-civ-spouse, Protective-serv, Black, Wife,0,0,40,28, <=50K
 Male, State-gov, Bachelors, Never-married, Protective-serv, White, Own-child,0,0,40,25, <=50K
 Male, Private, 10th, Never-married, Machine-op-inspct, White, Own-child,0,0,40,18, <=50K
 Male, Private, Assoc-acdm, Never-married, Handlers-cleaners, White, Own-child,0,0,26,25, <=50K
 Male, Private, Some-college, Never-married, Machine-op-inspct, White, Own-child,0,0,40,36, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,52, >50K
 Male, Private, 12th, Never-married, Prof-specialty, Other, Not-in-family,0,1602,40,20, <=50K
 Male, Private, HS-grad, Divorced, Craft-repair, White, Not-in-family,0,0,40,25, <=50K
 Male, Private, Bachelors, Never-married, Prof-specialty, White, Own-child,0,0,40,26, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Wife,0,2415,20,50, >50K
 Male, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,48, >50K
 Male, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,40,39, <=50K
 Male, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,30, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,60,26, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,1887,40,36, >50K
 Male, Private, Doctorate, Married-civ-spouse, Sales, White, Husband,0,0,60,49, <=50K
 Male, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,60,34, <=50K
 Male, Private, HS-grad, Never-married, Other-service, Other, Other-relative,0,0,48,28, <=50K
 Male, Self-emp-not-inc, HS-grad, Never-married, Other-service, White, Not-in-family,0,0,40,28, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,7688,0,40,42, >50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,26, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, Black, Husband,0,0,40,54, >50K
 Male, Private, 9th, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,66, <=50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,53,61, <=50K
 Male, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, White, Not-in-family,0,0,30,45, >50K
 Female, Private, Bachelors, Never-married, Adm-clerical, White, Not-in-family,0,0,35,29, <=50K
 Female, Private, HS-grad, Divorced, Handlers-cleaners, White, Not-in-family,0,0,16,74, <=50K
 Female, Local-gov, HS-grad, Widowed, Prof-specialty, White, Not-in-family,0,0,40,61, <=50K
 Male, Private, Some-college, Never-married, Sales, White, Own-child,0,0,22,27, <=50K
 Male, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,53, >50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Asian-Pac-Islander, Husband,0,0,40,57, <=50K
 Male, Private, Some-college, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,41, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,50,45, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,40,43, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Wife,0,1977,40,26, >50K
 Male, Private, HS-grad, Married-civ-spouse, Other-service, Asian-Pac-Islander, Own-child,0,0,25,29, <=50K
 Male, Private, 7th-8th, Married-civ-spouse, Prof-specialty, White, Husband,0,0,20,65, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Wife,0,0,40,41, <=50K
 Male, Local-gov, Bachelors, Never-married, Prof-specialty, White, Other-relative,0,0,40,31, <=50K
 Female, Private, HS-grad, Divorced, Machine-op-inspct, White, Not-in-family,0,0,40,50, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,60,52, >50K
 Male, Self-emp-inc, HS-grad, Never-married, Transport-moving, White, Own-child,0,0,60,18, <=50K
 Female, Private, 7th-8th, Never-married, Other-service, Other, Unmarried,0,0,30,26, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,57, <=50K
 Male, State-gov, Some-college, Married-civ-spouse, Adm-clerical, White, Husband,0,1740,40,63, <=50K
 Male, Private, HS-grad, Never-married, Adm-clerical, White, Other-relative,0,0,40,29, <=50K
 Male, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,7688,0,40,32, >50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,34, >50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Unmarried,0,0,58,43, <=50K
 Male, Private, Some-college, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,39, >50K
 Male, Private, HS-grad, Never-married, Machine-op-inspct, White, Own-child,0,0,45,28, <=50K
 Female, Private, Bachelors, Never-married, Adm-clerical, White, Not-in-family,0,0,40,32, <=50K
 Male, State-gov, Prof-school, Never-married, Prof-specialty, White, Not-in-family,0,0,90,28, <=50K
 Male, Private, Some-college, Married-civ-spouse, Machine-op-inspct, White, Husband,4386,0,50,40, >50K
 Male, Private, Bachelors, Never-married, Tech-support, White, Not-in-family,0,0,60,25, >50K
 Male, Local-gov, Masters, Married-civ-spouse, Prof-specialty, White, Husband,0,0,50,54, >50K
 Male, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, White, Husband,0,0,70,48, >50K
 Female, Private, Some-college, Divorced, Exec-managerial, White, Not-in-family,0,0,36,51, <=50K
 Male, State-gov, 7th-8th, Married-civ-spouse, Transport-moving, White, Husband,0,0,35,67, <=50K
 Female, Private, 10th, Never-married, Sales, White, Unmarried,0,0,24,17, <=50K
 Male, State-gov, Some-college, Never-married, Other-service, White, Not-in-family,0,0,40,24, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,40,25, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Wife,0,0,25,68, <=50K
 Female, Private, Some-college, Divorced, Other-service, White, Not-in-family,0,0,47,54, <=50K
 Female, Private, HS-grad, Divorced, Prof-specialty, White, Own-child,0,0,40,32, <=50K
 Female, Private, Some-college, Divorced, Prof-specialty, White, Not-in-family,0,0,40,61, <=50K
 Male, Federal-gov, HS-grad, Never-married, Adm-clerical, White, Own-child,0,0,40,41, <=50K
